,sentence,pos,language,switch
543,middle age .,adj n .,ENG ENG,0
544,no he's gotta be in his fifties .,co pro:sub mod cop prep det:poss det:num .,ENG ENG ENG ENG ENG ENG ENG,0
545,no he's about ...,co pro:sub adv +...,ENG ENG ENG,0
546,in his fifties .,prep det:poss det:num .,ENG ENG ENG,0
547,él no puede estar más que eso .,pro:sub adv v inf adv pro:rel pro:dem .,ENG ENG ENG ENG ENG ENG ENG,0
548,and she's about I would say forty seven forty eight .,coord pro:sub adv pro:sub mod v det:num det:num det:num det:num .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
549,the same .,det:art adj .,ENG ENG,0
550,you think ?,pro:per v ?,ENG ENG,0
551,no no no much older .,co co co adv adj .,ENG ENG ENG ENG ENG,0
552,yeah .,co .,ENG,0
553,no más está en los cincuenta .,adv adv cop prep det:art det:num .,ENG ENG ENG ENG ENG ENG,0
554,in the fifties ?,prep det:art det:num ?,ENG ENG ENG,0
555,yeah .,co .,ENG,0
556,no María está en los cincuenta y pico .,adv n:prop imp prep det:art det:num coord n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
557,no María no es tan .,adv n:prop adv cop adv .,ENG ENG ENG ENG ENG,0
558,no cincuenta y pico no .,adv det:num coord v adv .,ENG ENG ENG ENG ENG,0
559,she's not no spring chicken .,pro:sub neg qn n n .,ENG ENG ENG ENG ENG,0
560,.,None,,0
561,.,None,,0
562,ya está ...,L2 L2 +...,ESP ESP,0
563,not that old .,neg det:dem adj .,ENG ENG ENG,0
564,not that old .,neg det:dem adj .,ENG ENG ENG,0
565,lo que pasa es que es una cuando fue jovencita tiene que haber sido bien bonita .,pro:obj pro:rel v cop pro:rel cop det:art pro:rel cop adj v pro:rel inf cop adv co:voc .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
566,she's a tall lady .,pro:sub det:art adj n .,ENG ENG ENG ENG,0
567,poca .,det:indef .,ENG,0
568,very elegant .,adv adj .,ENG ENG,0
569,sí .,co .,ENG,0
570,siempre está bien arreglada .,adv cop adv part .,ENG ENG ENG ENG,0
571,sí .,co .,ENG,0
572,so se mantiene muy bien .,adv L2 L2 L2 L2 .,ENG ESP ESP ESP ESP,1
573,and they love to dress up .,coord pro:sub v inf v adv .,ENG ENG ENG ENG ENG ENG,0
574,and she love to dress up .,coord pro:sub v inf v adv .,ENG ENG ENG ENG ENG ENG,0
575,whenever we have a Hallowe'en party ...,pro:rel pro:sub v det:art n:prop n +...,ENG ENG ENG ENG ENG ENG,0
576,whenever we have a Hallowe'en San Patrick day any ...,pro:rel pro:sub v det:art n:prop L2 n:prop n qn +...,ENG ENG ENG ENG ENG ESP ENG ENG ENG,1
577,se ponen peluca para Saint Patrick .,L2 L2 L2 L2 n:prop n:prop .,ESP ESP ESP ESP ENG ENG,1
578,she got a green peluca .,pro:sub v det:art n L2 .,ENG ENG ENG ENG ESP,1
579,fue con peluca verde .,v prep n adj .,ENG ENG ENG ENG,0
580,.,None,,0
581,for San Patrick Day with her hair like that and then un collar en verde .,prep L2 n:prop n:prop prep det:poss n prep pro:dem coord adv:tem L2 L2 L2 L2 .,ENG ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP ESP ESP ESP,1
582,en una fiesta que hicieron de disfraz ...,prep pro:dem n pro:rel v prep n +...,ENG ENG ENG ENG ENG ENG ENG,0
583,she went dressed like Saint_Pauli girl .,pro:sub v part co n:prop n .,ENG ENG ENG ENG ENG ENG,0
584,para Halloween I'll show you the pictures .,L2 n:prop pro:sub v pro:per det:art n .,ESP ENG ENG ENG ENG ENG ENG,1
585,Ricky fue like the angel and a devil .,n:prop L2 prep det:art n coord det:art n .,ENG ESP ENG ENG ENG ENG ENG ENG,1
586,yeah together .,co adv .,ENG ENG,0
587,.,None,,0
588,yes well what it was was like like when it was the type of costume like when people get into a horse .,co co pro:int pro:per cop cop prep co conj pro:per cop det:art n prep n prep pro:int n v prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
589,and then the you're the feet of the horse .,coord adv:tem det:art pro:per det:art n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
590,and you're in the horse but you're also riding the horse .,coord pro:per prep det:art n conj pro:per adv part det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
591,that's what type of it .,pro:dem pro:int n prep pro:per .,ENG ENG ENG ENG ENG,0
592,it was a mix between //.,pro:per cop det:art n adv +//.,ENG ENG ENG ENG ENG,0
593,a half part of him was the devil and the other part was the angel .,det:art n n prep pro:obj cop det:art n coord det:art qn n cop det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
594,pero he was walking around riéndose .,L2 pro:sub aux part prep L2 .,ESP ENG ENG ENG ENG ESP,1
595,and we had such a good time .,coord pro:sub v qn det:art adj n .,ENG ENG ENG ENG ENG ENG ENG,0
596,.,None,,0
597,oh .,co .,ENG,0
598,look who's home .,co pro:rel n .,ENG ENG ENG,0
599,oh look who's here .,co co pro:rel adv .,ENG ENG ENG ENG,0
600,.,None,,0
601,look who's here .,co pro:rel adv .,ENG ENG ENG,0
602,we were talking shit about you .,pro:sub aux part n prep pro:per .,ENG ENG ENG ENG ENG ENG,0
603,.,None,,0
604,our daughter got home wow .,det:poss n v adv co .,ENG ENG ENG ENG ENG,0
605,.,None,,0
606,.,None,,0
607,how nice .,pro:int adj .,ENG ENG,0
608,.,None,,0
609,has what ?,aux pro:int ?,ENG ENG,0
610,.,None,,0
611,.,None,,0
612,pero we ...,L2 pro:sub +...,ESP ENG,1
613,.,None,,0
614,está en el allí mismito puesto está .,cop prep det:art adv adj part cop .,ENG ENG ENG ENG ENG ENG ENG,0
615,todo está allí .,det:indef cop adv .,ENG ENG ENG,0
616,todo está allí .,det:indef cop adv .,ENG ENG ENG,0
617,todo está allí mira .,det:indef cop adv co .,ENG ENG ENG ENG,0
618,the rice in the thing .,det:art n prep det:art n .,ENG ENG ENG ENG ENG,0
619,the meat is over here .,det:art n cop prep n .,ENG ENG ENG ENG ENG,0
620,oíste ?,v ?,ENG,0
621,y el .,coord det:art .,ENG ENG,0
622,lo que lo tienes que sírvalo al plato .,pro:obj pro:rel pro:obj v pro:rel imp aprep n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
623,y ahora they wanna do ...,L2 L2 pro:sub v v +...,ESP ESP ENG ENG ENG,1
624,y caliéntalo en el plato .,coord imp prep det:art n .,ENG ENG ENG ENG ENG,0
625,I think they wanna do a ride up to Tennessee or something .,pro:sub v pro:sub v v det:art n adv prep n:prop coord pro:indef .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
626,.,None,,0
627,oh yeah .,co co .,ENG ENG,0
628,yeah that was awesome .,co pro:dem cop adj .,ENG ENG ENG ENG,0
629,.,None,,0
630,I know .,pro:sub v .,ENG ENG,0
631,it would have been nice for you to ...,pro:per mod aux cop adj prep pro:per inf +...,ENG ENG ENG ENG ENG ENG ENG ENG,0
632,yeah but there was another guy that was alone .,co conj adv cop qn n pro:rel cop adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
633,you coulda ridden .,pro:per mod part .,ENG ENG ENG,0
634,and you would have gone with us .,coord pro:per mod aux part prep pro:obj .,ENG ENG ENG ENG ENG ENG ENG,0
635,you coulda ridden .,pro:per mod part .,ENG ENG ENG,0
636,there was space .,pro:exist cop n .,ENG ENG ENG,0
637,there was people that went out .,pro:exist cop n pro:rel v adv .,ENG ENG ENG ENG ENG ENG,0
638,and unos señores que fueron solos .,coord L2 L2 L2 L2 L2 .,ENG ESP ESP ESP ESP ESP,1
639,es como todo .,cop adv det:indef .,ENG ENG ENG,0
640,bueno tú primero te montas like we didn't know any one in the club .,L2 L2 L2 L2 L2 conj pro:sub mod v qn pro:indef prep det:art n .,ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
641,when we went we were just fresh into the club .,conj pro:sub v pro:sub cop adv adj prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
642,.,None,,0
643,what my dad ?,pro:int det:poss n ?,ENG ENG ENG,0
644,my dad's been in the club already four years .,det:poss adj cop prep det:art n adv det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
645,.,None,,0
646,my dad went into the club when I bought him his Harley .,det:poss n v prep det:art n conj pro:sub v pro:obj det:poss n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
647,I actually took him .,pro:sub adv v pro:obj .,ENG ENG ENG ENG,0
648,because I asked the people at the dealer .,conj pro:sub v det:art n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
649,"and they told me ""/.","coord pro:sub v pro:obj +""/.",ENG ENG ENG ENG,0
650,no go see these people .,co v v det:dem n .,ENG ENG ENG ENG ENG,0
651,and we went there .,coord pro:sub v adv .,ENG ENG ENG ENG,0
652,and I took him .,coord pro:sub v pro:obj .,ENG ENG ENG ENG,0
653,"and you know when he first went in the first it was like ""/.","coord pro:per v conj pro:sub adv v prep det:art adj pro:per cop prep +""/.",ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
654,you know .,pro:per v .,ENG ENG,0
655,pero empezaron a coger presión en eso en ...,conj v aprep inf n prep pro:dem prep +...,ENG ENG ENG ENG ENG ENG ENG ENG,0
656,and he's he likes it .,coord pro:sub pro:sub v pro:per .,ENG ENG ENG ENG ENG,0
657,we have issues in the club que they have to be worked out .,pro:sub v n prep det:art n L2 pro:sub v inf aux part adv .,ENG ENG ENG ENG ENG ENG ESP ENG ENG ENG ENG ENG ENG,1
658,pero I'm pretty sure everybody has issues you know .,L2 pro:sub adv adj pro:indef aux v pro:per v .,ESP ENG ENG ENG ENG ENG ENG ENG ENG,1
659,yeah .,co .,ENG,0
660,yes .,co .,ENG,0
661,.,None,,0
662,and they have a lot of people ...,coord pro:sub v det:art n prep n +...,ENG ENG ENG ENG ENG ENG ENG,0
663,it's a case right ?,pro:per det:art n adj ?,ENG ENG ENG ENG,0
664,I can ...,pro:sub mod +...,ENG ENG,0
665,the typical type problems .,det:art adj n n .,ENG ENG ENG ENG,0
666,yes .,co .,ENG,0
667,que yeah there's people that don't want to pay their membership .,L2 co pro:exist n pro:rel mod v inf v det:poss n .,ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,1
668,I don't like it .,pro:sub mod v pro:per .,ENG ENG ENG ENG,0
669,and then the membership in this place is junk money .,coord adv:tem det:art n prep det:dem n cop n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
670,and we have a club house .,coord pro:sub v det:art n n .,ENG ENG ENG ENG ENG ENG,0
671,and they're paying ...,coord pro:sub part +...,ENG ENG ENG,0
672,what do you call it ?,pro:int mod pro:per v pro:per ?,ENG ENG ENG ENG ENG,0
673,I think it's eight dollars a month is what it comes out to .,pro:sub v pro:per det:num n det:art n cop pro:int pro:per v adv prep .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
674,that's nothing .,pro:dem pro:indef .,ENG ENG,0
675,and then there's people that complain that that's too much money .,coord adv:tem pro:exist n pro:rel v adv pro:dem adv qn n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
676,"and I'm like you know ""/.","coord pro:sub prep pro:per v +""/.",ENG ENG ENG ENG ENG,0
677,give me a break .,v pro:obj det:art n .,ENG ENG ENG ENG,0
678,you know that's not a lot of money .,pro:per v pro:dem neg det:art n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
679,.,None,,0
680,and you have a place to go to .,coord pro:per v det:art n inf v prep .,ENG ENG ENG ENG ENG ENG ENG ENG,0
681,it's every there every Friday .,pro:per qn adv qn n:prop .,ENG ENG ENG ENG ENG,0
682,después como /.,adv adv +/.,ENG ENG,0
683,and everybody that has a birthday they celebrate it over there .,coord pro:indef pro:rel v det:art n pro:sub v pro:per prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
684,everybody you can take bocaditos pastelitos .,pro:indef pro:per mod v L2 L2 .,ENG ENG ENG ENG ESP ESP,1
685,you know everything the cake .,pro:per v pro:indef det:art n .,ENG ENG ENG ENG ENG,0
686,and everybody sings happy birthday to that person .,coord pro:indef v adj n prep det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
687,and you know they get all wild .,coord pro:per v pro:sub v qn adj .,ENG ENG ENG ENG ENG ENG ENG,0
688,and you know .,coord pro:per v .,ENG ENG ENG,0
689,and we have fun .,coord pro:sub v n .,ENG ENG ENG ENG,0
690,no they do .,co pro:sub v .,ENG ENG ENG,0
691,so it's really nice .,adv pro:per adv adj .,ENG ENG ENG ENG,0
692,there's a lot of like we went to Calle_Ocho this weekend .,pro:exist det:art n prep co pro:sub v prep L2 det:dem n .,ENG ENG ENG ENG ENG ENG ENG ENG ESP ENG ENG,1
693,mama there's corn .,n pro:exist n .,ENG ENG ENG,0
694,did you saw it ?,mod pro:per n pro:per ?,ENG ENG ENG ENG,0
695,and I believe we sold like six thousand five hundred dollars worth of beer .,coord pro:sub v pro:sub part co det:num det:num det:num det:num n n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
696,.,None,,0
697,in Calle_Ocho .,prep L2 .,ENG ESP,1
698,yeah .,co .,ENG,0
699,.,None,,0
700,right now I believe active active active members I'd say there's about a hundred and forty that are active all the time going there .,adv adv pro:sub v n n n n pro:sub v pro:exist prep det:art det:num coord det:num pro:rel cop adj qn det:art n part adv .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
701,there's actually I imagine I'm member six hundred and something .,pro:exist adv pro:sub v pro:sub n det:num det:num coord pro:indef .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
702,yeah six eighty four .,co det:num det:num det:num .,ENG ENG ENG ENG,0
703,but what happens is is that a lot of the older people some have stopped going some don't go .,conj pro:int v cop cop comp det:art n prep det:art adj n qn aux part part qn mod v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
704,and those are some of the issues .,coord pro:dem cop qn prep det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
705,because what happens is these people get lost .,conj pro:int v cop det:dem n v v .,ENG ENG ENG ENG ENG ENG ENG ENG,0
706,and then they come back .,coord adv:tem pro:sub v adv .,ENG ENG ENG ENG ENG,0
707,and they don't pay membership for a couple of years .,coord pro:sub mod v n prep det:art n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
708,and then they come back .,coord adv:tem pro:sub v adv .,ENG ENG ENG ENG ENG,0
709,and they wanna pay their one year .,coord pro:sub v v det:poss det:num n .,ENG ENG ENG ENG ENG ENG ENG,0
710,and then like if //.,coord adv:tem v conj +//.,ENG ENG ENG ENG,0
711,my dad was complaining .,det:poss n aux part .,ENG ENG ENG ENG,0
712,"he said ""/.","pro:sub v +""/.",ENG ENG,0
713,no I don't think they should do that .,co pro:sub mod v pro:sub mod v pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG,0
714,"I say ""/.","pro:sub v +""/.",ENG ENG,0
715,if you want your original number you have to pay back everything that you haven't been paying if you wanna keep your number .,conj pro:per v det:poss adj n pro:per v inf v adv pro:indef pro:rel pro:per aux aux part conj pro:per v v det:poss v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
716,or not we kill your number .,coord neg pro:sub v det:poss v .,ENG ENG ENG ENG ENG ENG,0
717,and you get a new number like the last person .,coord pro:per v det:art adj n prep det:art adj n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
718,pero you know the president of the club no tú sabes he's real político .,L2 pro:per v det:art n prep det:art n co L2 L2 pro:sub adj L2 .,ESP ENG ENG ENG ENG ENG ENG ENG ENG ESP ESP ENG ENG ESP,1
719,he's a good person a very good person .,pro:sub det:art adj n det:art adv adj n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
720,pero igual lo que pasó we had a camping trip .,L2 L2 L2 L2 L2 pro:sub v det:art n:gerund n .,ESP ESP ESP ESP ESP ENG ENG ENG ENG ENG,1
721,when we went camping .,conj pro:sub v part .,ENG ENG ENG ENG,0
722,and /.,coord +/.,ENG,0
723,oh he went .,co pro:sub v .,ENG ENG ENG,0
724,but I didn't go .,conj pro:sub mod v .,ENG ENG ENG ENG,0
725,she didn't wanna go .,pro:sub mod v v .,ENG ENG ENG ENG,0
726,I didn't wanna go no .,pro:sub mod v v co .,ENG ENG ENG ENG ENG,0
727,I had my plans for the weekend .,pro:sub v det:poss n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
728,I had a bridal shower for that weekend on Sunday .,pro:sub v det:art adj n prep det:dem n prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
729,"and then I said ""/.","coord adv:tem pro:sub v +""/.",ENG ENG ENG ENG,0
730,I'm not going to go you know early in a hurry to go camping .,pro:sub neg part inf v pro:per v adv prep det:art n inf v part .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
731,and then pick up everything back .,coord adv:tem v adv pro:indef adv .,ENG ENG ENG ENG ENG ENG,0
732,we had a good time .,pro:sub v det:art adj n .,ENG ENG ENG ENG ENG,0
733,and then be all tired .,coord adv:tem cop adv part .,ENG ENG ENG ENG ENG,0
734,they took karaoke .,pro:sub v n .,ENG ENG ENG,0
735,.,None,,0
736,they took karaokes .,pro:sub v n .,ENG ENG ENG,0
737,they took the karaoke .,pro:sub v det:art n .,ENG ENG ENG ENG,0
738,they did barbeque .,pro:sub v n .,ENG ENG ENG,0
739,everybody took their tents .,pro:indef v det:poss n .,ENG ENG ENG ENG,0
740,they did a lot of things .,pro:sub v det:art n prep n .,ENG ENG ENG ENG ENG ENG,0
741,and one guy which /.,coord det:num n pro:rel +/.,ENG ENG ENG ENG,0
742,your dad ...,det:poss n +...,ENG ENG,0
743,wasn't a member of the club paid .,cop det:art n prep det:art n v .,ENG ENG ENG ENG ENG ENG ENG,0
744,hadn't gone to the club for like three years .,aux part prep det:art n prep co det:num n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
745,and then showed up .,coord adv:tem v adv .,ENG ENG ENG ENG,0
746,because he wanted to go to the camping .,conj pro:sub v inf v prep det:art n:gerund .,ENG ENG ENG ENG ENG ENG ENG ENG,0
747,siéntate a comer ahí mi amor .,imp aprep inf adv det:pos co:voc .,ENG ENG ENG ENG ENG ENG,0
748,he heard about it .,pro:sub v prep pro:per .,ENG ENG ENG ENG,0
749,"and the president told him ""/.","coord det:art n v pro:obj +""/.",ENG ENG ENG ENG ENG,0
750,you can't go .,pro:per mod v .,ENG ENG ENG,0
751,you're not an active member .,pro:per neg det:art adj n .,ENG ENG ENG ENG ENG,0
752,"then he goes ""/.","adv:tem pro:sub v +""/.",ENG ENG ENG,0
753,well if I pay can I go ?,n conj pro:sub n n pro:sub v ?,ENG ENG ENG ENG ENG ENG ENG,0
754,"well he says ""/.","co pro:sub v +""/.",ENG ENG ENG,0
755,yeah if you pay your membership you can go .,co conj pro:per v det:poss n pro:per mod v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
756,calentaste la arroz y el bistec ?,v det:art n coord det:art n ?,ENG ENG ENG ENG ENG ENG,0
757,he paid his membership .,pro:sub v det:poss n .,ENG ENG ENG ENG,0
758,and he showed up in a camper .,coord pro:sub v adv prep det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
759,cogiste maíz ?,v n ?,ENG ENG,0
760,and his camper got stuck in the back all the way in the back of the thing .,coord det:poss n aux part prep det:art n qn det:art n prep det:art n prep det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
761,it got stuck because it's humid over there .,pro:per aux part conj pro:per adj prep n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
762,and it got stuck in the ground .,coord pro:per aux part prep det:art n .,ENG ENG ENG ENG ENG ENG ENG,0
763,and the presidente had to wait for him all day until they took his out with una grúa .,coord det:art L2 v inf v prep pro:obj adv n conj pro:sub v det:poss adv prep L2 L2 .,ENG ENG ESP ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ESP ESP,1
764,yeah .,co .,ENG,0
765,and I said you know ...,coord pro:sub v pro:per v +...,ENG ENG ENG ENG ENG,0
766,and then he was complaining .,coord adv:tem pro:sub aux part .,ENG ENG ENG ENG ENG,0
767,because he pulled out a big one of those big screen type T_Vs one of the projection types .,conj pro:sub v prep det:art adj pro:indef prep det:dem adj n n n:prop pro:indef prep det:art n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
768,and he was watching a movie .,coord pro:sub aux part det:art n .,ENG ENG ENG ENG ENG ENG,0
769,and imagine we had tremenda música con esta tocando .,coord v pro:sub v L2 L2 L2 L2 L2 .,ENG ENG ENG ENG ESP ESP ESP ESP ESP,1
770,and everybody was singing and dancing .,coord pro:indef aux part coord part .,ENG ENG ENG ENG ENG ENG,0
771,and we were laughing jokes .,coord pro:sub aux part n .,ENG ENG ENG ENG ENG,0
772,and he was complaining that the music was too loud .,coord pro:sub aux part comp det:art n cop adv adj .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
773,"and I said ""/.","coord pro:sub v +""/.",ENG ENG ENG,0
774,look .,co .,ENG,0
775,you don't make the rules .,pro:per mod v det:art n .,ENG ENG ENG ENG ENG,0
776,Snappy .,n:prop .,ENG,0
777,we are the ones that planned on doing all of this .,pro:sub cop det:art det:num pro:rel v adv n:gerund adv prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
778,no le des que ya ella comió .,adv pro:ind v pro:rel adv pro:sub v .,ENG ENG ENG ENG ENG ENG ENG,0
779,if you don't agree with us that's fine then you can leave .,conj pro:per mod v prep pro:obj pro:dem adj adv:tem pro:per mod v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
780,but how you gonna be not even an active active member and then you gonna come and complain .,conj pro:int pro:per part cop neg adv det:art n adj n coord adv:tem pro:per part v coord v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
781,y entonces he was talking all kinda ah junk .,L2 L2 pro:sub cop n:gerund adv adv co n .,ESP ESP ENG ENG ENG ENG ENG ENG ENG,1
782,"and I him ""/.","coord pro:sub pro:obj +""/.",ENG ENG ENG,0
783,you know I don't really appreciate that .,pro:per v pro:sub mod adv v pro:dem .,ENG ENG ENG ENG ENG ENG ENG,0
784,I don't think we should allow people like that .,pro:sub mod v pro:sub mod v n prep pro:dem .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
785,we don't need people like that .,pro:sub mod v n prep pro:dem .,ENG ENG ENG ENG ENG ENG,0
786,y este de verdad que tipo se ve que es un pesado de madre .,coord imp prep co prep n imp co pro:rel cop det:art part prep n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
787,you know ?,pro:per v ?,ENG ENG,0
788,the other day he showed up at the club on Friday .,det:art qn n pro:sub v adv prep det:art n prep n:prop .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
789,and he asked for water .,coord pro:sub v prep n .,ENG ENG ENG ENG ENG,0
790,and they gave him a bottle of water .,coord pro:sub v pro:obj det:art n prep n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
791,.,None,,0
792,give me a dollar .,v pro:obj det:art n .,ENG ENG ENG ENG,0
793,"he goes ""/.","pro:sub v +""/.",ENG ENG,0
794,oh you gotta pay for the water ?,co pro:per mod v prep det:art n ?,ENG ENG ENG ENG ENG ENG ENG,0
795,what do you think ?,pro:int mod pro:per v ?,ENG ENG ENG ENG,0
796,you know this isn't a not for profit organization .,pro:per v det:dem cop det:art neg prep n n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
797,yeah you gotta pay for your stuff here like everybody else does .,co pro:per mod v prep det:poss n adv prep pro:indef post v .,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
798,oh I didn't think that was right .,co pro:sub mod v pro:dem cop co .,ENG ENG ENG ENG ENG ENG ENG,0
799,give me a break man .,v pro:obj det:art n n .,ENG ENG ENG ENG ENG,0
800,what do you think ?,pro:int mod pro:per v ?,ENG ENG ENG ENG,0
801,you gonna pay around a hundred dollars a year .,pro:per part v prep det:art det:num n det:art n .,ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
802,and you're gonna think you're gonna get free food every Friday here ?,coord pro:per part v pro:per part v adj n qn n:prop adv ?,ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG ENG,0
803,what's wrong with you ?,pro:int adj prep pro:per ?,ENG ENG ENG ENG,0
804,what do you think ?,pro:int mod pro:per v ?,ENG ENG ENG ENG,0
805,that costs money .,pro:rel v n .,ENG ENG ENG,0
806,.,None,,0
807,yeah the food is six dollars .,co det:art n cop det:num n .,ENG ENG ENG ENG ENG ENG,0
808,you get your whatever it is arroz un plato lleno de comida .,pro:per v det:poss pro:int pro:per cop L2 L2 L2 L2 L2 L2 .,ENG ENG ENG ENG ENG ENG ESP ESP ESP ESP ESP ESP,1
809,.,None,,0
810,six bucks you can't beat it .,det:num n pro:per mod n pro:per .,ENG ENG ENG ENG ENG ENG,0
811,sometimes they have chicken wings .,adv pro:sub v n n .,ENG ENG ENG ENG ENG,0
812,sometimes they have frenchfries hamburgers .,adv pro:sub v n n .,ENG ENG ENG ENG ENG,0
813,it depends what .,pro:per v pro:int .,ENG ENG ENG,0
814,sometimes people from the members will bring food .,adv n prep det:art n mod v n .,ENG ENG ENG ENG ENG ENG ENG ENG,0
815,they'll donate the food for that Friday .,pro:sub v det:art n prep adv n:prop .,ENG ENG ENG ENG ENG ENG ENG,0
816,yeah they can donate albóndigas lasagna depending what they do you know .,co pro:sub mod v L2 n part pro:int pro:sub v pro:per v .,ENG ENG ENG ENG ESP ENG ENG ENG ENG ENG ENG ENG,1
817,o .,coord .,ENG,0
818,with yuca and carne asada .,prep L2 coord L2 L2 .,ENG ESP ENG ESP ESP,1
819,.,None,,0
820,the other day fue una señora que es española .,det:art qn n L2 L2 L2 L2 L2 L2 .,ENG ENG ENG ESP ESP ESP ESP ESP ESP,1
821,y hizo esta creo que es o whatever they do ...,L2 L2 L2 L2 L2 L2 L2 pro:int pro:sub v +...,ESP ESP ESP ESP ESP ESP ESP ENG ENG ENG,1
822,.,None,,0
823,los españoles .,det:art adj .,ENG ENG,0
824,and it was pretty good .,coord pro:per cop adv adj .,ENG ENG ENG ENG ENG,0
825,con arroz blanco .,prep n adj .,ENG ENG ENG,0
826,and they had ...,coord pro:sub v +...,ENG ENG ENG,0
827,qué más hicieron ?,pro:int adv v ?,ENG ENG ENG,0
